Event	ID	Name			Wwise Object Path	Notes
	1028269556	BAS_Evil_Head_Charge_Bite	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Head_Charge_Bite_5CD31AD2.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilHead\EvilHead\Telegraph\EvilHead_WindUp\BAS_Evil_Head_Charge_Bite		7402
	1030273903	Dungeon_Tubas	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Volcanic_Tubas_073D3C57.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_Tubas		4678
	1031283392	WAG_QucickStinger_GetItem	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Stingers\QucickStinger_GetItem_073D3C57.wem		\Interactive Music Hierarchy\Music\WAG_QucickStinger_GetItem\WAG_QucickStinger_GetItem		53831
	1037987212	Impact_Axe_Crate	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Impact\BAS_Impact_Axe_SurfaceType_Crate_6A1DD92B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Axe_Surface_Type\Impact_Axe_Crate\Impact_Axe_Crate		47528
	1041065316	Player_Footstep_wood_walk_04	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_04_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_04		16474
	1043505733	BAS_Evil_Head_ChargeAhead	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Head_Charge_AE517B9C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilHead\EvilHead\Telegraph\EvilHead_WindUp\BAS_Evil_Head_ChargeAhead		11000
	1046704186	EvilSpitPlant_ImpactPlayer_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_ImpactPlayer_03_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit\EvilSpitPlant_ImpactPlayer_03		67310
	1047126081	Player_Footstep_wood_walk_05	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_05_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_05		12938
	1050040792	Player_Footstep_grass_walk_04	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_grass_walk_04_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Woodlands\Player_Footstep_Woodlands_walk\Player_Footstep_grass_walk_04		45296
	1050138657	Pickup_Coin_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_Coin_02_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_Coins\Pickup_Coin_02		55220
	1050875340	Player_Footstep_dirt_walk_05	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_05_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_05		38686
	1055916331	Core_HorribleSound	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Cinematic\BAS_CIN_Creature_Start_5B7A907C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Core_HorribleSound\Core_HorribleSound		26440
	1056788053	Player_Footstep_sand_walk_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_sand_walk_01_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Sand\Player_Footstep_sand_walk\Player_Footstep_sand_walk_01		40886
	1056851740	BAS_Evil_Head_Death_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Head_Death_03_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilHead\EvilHead\EvilHead_Death\EvilHead_Death\BAS_Evil_Head_Death_03		37845
	1057116956	EvilHead_Bite_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Head_Bite_01_449BCE10_02D16AE2.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilHead\EvilHead\EvilHead_Attack_Bite\EvilHead_Bite_01		7633
	1059060228	EvilHead_Hurt_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Head_Hurt_03_446EFD0E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilHead\EvilHead\EvilHead_Hurt\EvilHead_Hurt_03		10196
	1062017509	Player_Footstep_wood_walk_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_02_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_02		18534
	1064023420	Player_Footstep_rubble_walk_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_rubble_walk_02_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Rubble\Player_Footstep_rubble_walk\Player_Footstep_rubble_walk_02		37004
	1067218367	Adventuress_exertion_11	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Adventuress_exertion_11_CB638763.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Hard\Adventuress_exertion_11		74314
	1069871293	Button_Close	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Interface\BAS_Button_Close_8331A846.wem		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\UI\UI\Button\Button_Close		3558
	1072449166	Impact_Hammer_Wood	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Weapons\BAS_hitCrate_001_485471B4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Hammer_Surface_Type\Impact_Hammer_Wood\Impact_Hammer_Wood		67728

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	5088739	Woodlands_NightTime_Bassoon_2	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Forest_NightTime_Bassoon_2_073D3C57.wem	5088739.wem	\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Night\Woodlands_Night_Layers\Woodlands_NightTime_Bassoon_2	
	21620910	Dungeon_Strings_Ostinato	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Volcanic_Strings_Ostinato_073D3C57.wem	21620910.wem	\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_Strings_Ostinato	
	24116040	Pizzicato_Strings	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\1_PizzicatoStrings_2_073D3C57.wem	24116040.wem	\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Day\Woodlands_Day_Layers\Pizzicato_Strings	
	28925572	1_Tuba_mellow	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\1_Tuba_mellow_073D3C57.wem	28925572.wem	\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Day\Woodlands_Day_Layers\1_Tuba_mellow	
	51080236	Dungeon_BigPno	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Volcanic_BigPno_073D3C57.wem	51080236.wem	\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_BigPno	
	59818700	Wwizard_DialogueLine_Q8a_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q8a_1_A5F9DCE5.wem	59818700.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q8a_03	
	60790338	Wwizard_DialogueLine_Q5a_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q5a_3_27319B98.wem	60790338.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q5a_03	
	62513828	Dungeon_Strings_Sitar	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Volcanic_Strings_Sitar_073D3C57.wem	62513828.wem	\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_Strings_Sitar	
	64488070	Wwizard_DialogueLine_Q5a_07	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q5a_7_27319B98.wem	64488070.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q5a_07	
	75905970	Wwizard_DialogueLine_Q8d_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q8d_1_1D4B9968.wem	75905970.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q8d_01	
	83135486	Ambient_Day_Desert_Long	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Background\BAS_amb_desert_day_background_loop_01_78D6AE97.wem	83135486.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Background\Ambient_Regions\Ambient_Region_Desert\Ambient_Region_Desert_Day\Ambient_Day_Desert_Long	
	96379148	Woodlands_NightTime_SoloCello_1	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Forest_NightTime_SoloCello_1_073D3C57.wem	96379148.wem	\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Night\Woodlands_Night_Layers\Woodlands_NightTime_SoloCello_1	
	130624668	Wwizard_DialogueLine_Q7_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q7_1_07C935E1.wem	130624668.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q7_01	
	141653825	Blacksmith_DialogueLine_Q3b_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Blacksmith_DialogueLine_Q3b_01_DB80D5AD.wem	141653825.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Blacksmith\Blacksmith_DialogueLine_Q3b_01	
	141752377	Wwizard_DialogueLine_Q3a_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q3a_2_212978F7.wem	141752377.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q3a_03	
	152211720	EvilSpitPlant_Flutes_Battle	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Battle_Flutes_073D3C57.wem	152211720.wem	\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\EvilSpitPlant_Flutes_Battle	
	161027881	Wwizard_DialogueLine_Q6_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q6_1_C12DCBEB.wem	161027881.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q6_02	
	169317805	Wwizard_DialogueLine_Q8b_04	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q8b_4_27319B98.wem	169317805.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q8b_04	
	171544410	Wwizard_DialogueLine_Q8a_05	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q8a_2_EE46099A.wem	171544410.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q8a_05	
	177080104	Wwizard_DialogueLine_Q4a_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q4a_2_5F633D18.wem	177080104.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q4a_03	
	184650763	Ambient_Desert_Night_Long	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Background\BAS_amb_desert_night_background_loop_01_88A2F6B6.wem	184650763.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Background\Ambient_Regions\Ambient_Region_Desert\Ambient_Region_Desert_Night\Ambient_Desert_Night_Long	
	184998337	Blacksmith_DialogueLine_Q3b_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Blacksmith_DialogueLine_Q3b_02_AA1D8AC1.wem	184998337.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Blacksmith\Blacksmith_DialogueLine_Q3b_02	
	191644477	Ambient_Dungeon_Day_Long	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Background\BAS_amb_dungeon_day_background_loop_01_379BE43B.wem	191644477.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Background\Ambient_Regions\Ambient_Region_Dungeon\Ambient_Dungeon_Day_Long	
	200534813	Ambient_Forest_Day_Long	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Background\treesVillage_001_BA6CF2C9.wem	200534813.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Background\Ambient_Regions\Ambient_Region_PineForest\Day\Ambient_Forest_Day_Long	Audiokinetic Inc. All rights reserved. Audio content provided by Bay Area Sound, Inc. With the help of Damian Kastbauer for Lost Chocolate Lab. (c) 2012 Bay Area Sound, Inc. www.basound.com  The Audio Content contained in this file is the property of Bay Area Sound, Inc. Your sole right with regard to this Audio Content is to listen to the Audio  Content as part of this Sample Project.  This Audio Content cannot be used or modified for a commercial purpose nor for public demonstration.
	202341787	Perc_Normal_Tamburine_Quick	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\EvilHead_Tamburine_073D3C57.wem	202341787.wem	\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Perc_Normal_Tamburine_Quick	
	208266426	Ambient_Village_Night_Long	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Background\BAS_amb_village_night_background_loop_01_E3D5A3FC.wem	208266426.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Background\Ambient_Regions\Ambient_Region_Village\Night\Ambient_Village_Night_Long	
	221430130	3_Flutes_Cave	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\3_Flutes_Cave_073D3C57.wem	221430130.wem	\Interactive Music Hierarchy\Music\Music_Regions\Village\Village_Layers\3_Flutes_Cave	
	225760600	EvilCrawler_Tuba	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\1_Tuba_073D3C57.wem	225760600.wem	\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\EvilCrawler_Tuba	
	226571535	Wwizard_DialogueLine_Q8d_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q8d_1_91857037.wem	226571535.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q8d_02	
	231527019	Flute	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Flute_073D3C57.wem	231527019.wem	\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Day\Woodlands_Day_Layers\Flute	
	239106325	Wwizard_DialogueLine_Q4a_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q4a_1_BE54306F.wem	239106325.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q4a_01	
	260687181	Wwizard_DialogueLine_Q6_05	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q6_3_27319B98.wem	260687181.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q6_05	
	267519239	Wwizard_DialogueLine_Q2_2	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q2_1_0E13AD43.wem	267519239.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q2_2	
	281391147	SilentMusicClip	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\WPA_Ambient_Bass1_54897852.wem	281391147.wem	\Interactive Music Hierarchy\Music\Music_Regions\Nothing\WPA_Ambient\SilentMusicClip	
	302774978	Dungeon_EvilOrgan	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Volcanic_EvilOrgan_073D3C57.wem	302774978.wem	\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_EvilOrgan	
	312874557	Blacksmith_DialogueLine_Q4b_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Blacksmith_DialogueLine_Q4b_01_B27D0CC7.wem	312874557.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Blacksmith\Blacksmith_DialogueLine_Q4b_01	
	321633064	Dungeon_Strings_Tremolo	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Volcanic_Strings_Tremolo_073D3C57.wem	321633064.wem	\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_Strings_Tremolo	
	324689740	Dungeon_SoloViolin_1	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Volcanic_SoloViolin_1_073D3C57.wem	324689740.wem	\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_SoloViolin_1	
	330905590	Wwizard_DialogueLine_Q8a_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q8a_1_0CCC02A0.wem	330905590.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q8a_01	
	337799692	WAG_Ambient_Bass1	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\WPA_Ambient_Bass1_AF04F4F7.wem	337799692.wem	\Interactive Music Hierarchy\Music\Music_Regions\Ambient\WAG_Ambient_Layers\WAG_Ambient_Bass1	
	338325124	Wwizard_DialogueLine_Q5a_06	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q5a_6_27319B98.wem	338325124.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q5a_06	
	342576113	Woodlands_NightTime_Bassoon_2	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Forest_NightTime_Bassoon_1_073D3C57.wem	342576113.wem	\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Night\Woodlands_Night_Layers\Woodlands_NightTime_Bassoon_2	
	349285968	2_Clarinet	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\2_Clarinet_073D3C57.wem	349285968.wem	\Interactive Music Hierarchy\Music\Music_Regions\Desert\Desert_Part1_Layers\2_Clarinet	
	355999611	Perc_Battle_Timpani	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Timpani_073D3C57.wem	355999611.wem	\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Perc_Battle_Timpani	
	367614517	Wwizard_DialogueLine_Q3a_10	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q3a_4_AFA302CC.wem	367614517.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q3a_10	
	368345425	Wwizard_DialogueLine_Q8d_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q8d_1_30D13109.wem	368345425.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q8d_03	
	373474637	3_Harp_Cave	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\3_Harp_Cave_073D3C57.wem	373474637.wem	\Interactive Music Hierarchy\Music\Music_Regions\Village\Village_Layers\3_Harp_Cave	
	405742020	Wwizard_DialogueLine_Q4a_05	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q4a_2_60641850.wem	405742020.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q4a_05	
	408937775	WAG_Ambient_Perc_1	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\WPA_Ambient_Perc_1_073D3C57.wem	408937775.wem	\Interactive Music Hierarchy\Music\Music_Regions\Ambient\WAG_Ambient_Layers\WAG_Ambient_Perc_1	
	414569993	Wwizard_DialogueLine_Q6_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q6_2_06F62092.wem	414569993.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q6_03	
	420289128	Pizzicato_Strings	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Pizzicato_Strings_073D3C57.wem	420289128.wem	\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Day\Woodlands_Day_Layers\Pizzicato_Strings	
	424173504	Wwizard_DialogueLine_Q4a_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q4a_1_1FF62244.wem	424173504.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q4a_02	
	434167254	3_Violin_Cave	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\3_Violin_Cave_073D3C57.wem	434167254.wem	\Interactive Music Hierarchy\Music\Music_Regions\Village\Village_Layers\3_Violin_Cave	
	436811808	Ambient_Village_Day_Long	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Background\BAS_amb_village_day_background_loop_01_20A4CBC3.wem	436811808.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Background\Ambient_Regions\Ambient_Region_Village\Day\Ambient_Village_Day_Long	
	442213243	Wwizard_DialogueLine_Q8a_04	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q8a_2_FBBE4EF5.wem	442213243.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q8a_04	
	455178146	Wwizard_DialogueLine_Q3a_08	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q3a_3_3CA57370.wem	455178146.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q3a_08	
	466892797	Wwizard_DialogueLine_Q8b_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q8b_2_27319B98.wem	466892797.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q8b_02	
	469922254	Wwizard_DialogueLine_Q3a_04	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q3a_2_8F93C69E.wem	469922254.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q3a_04	
	487608963	Perc_Normal_Tamburine	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Tamburine_073D3C57.wem	487608963.wem	\Interactive Music Hierarchy\Music\Music_Enemies\Music_Enemies_Layers\Perc_Normal_Tamburine	
	489506136	Wwizard_DialogueLine_Q8a_06	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\Voices\English(US)\Wwizard_VoiceLine_Q8a_2_A042AD9E.wem	489506136.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Dialogue Wwizard\Wwizard_DialogueLine_Q8a_06	
	492864942	1_Harp	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\1_Harp_073D3C57.wem	492864942.wem	\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Day\Woodlands_Day_Layers\1_Harp	
